Epoch,Loss
95,0.4216349720954895
96,0.4289069175720215
97,0.4210873246192932
98,0.42317697405815125
99,0.42350614070892334
100,0.42244425415992737
101,0.42645540833473206
102,0.4224945306777954
103,0.4227595031261444
104,0.41771700978279114
105,0.4184766113758087
106,0.41780540347099304
107,0.4231931269168854
108,0.4209347069263458
109,0.4174555838108063
110,0.42191314697265625
111,0.41524043679237366
112,0.41974589228630066
113,0.4240711033344269
114,0.4199798107147217
115,0.4182661771774292
116,0.41801726818084717
117,0.4143543243408203
118,0.4204157590866089
119,0.4188172221183777
120,0.41859227418899536
121,0.4138025939464569
122,0.4196864664554596
123,0.41699492931365967
124,0.42103591561317444
125,0.4200437366962433
126,0.41770613193511963
127,0.4192661643028259
128,0.4179297983646393
129,0.4193229079246521
130,0.4166448414325714
131,0.41324731707572937
132,0.41628625988960266
133,0.41599583625793457
134,0.40992408990859985
135,0.4159533679485321
136,0.41574689745903015
137,0.41903796792030334
138,0.41410011053085327
139,0.41462942957878113
140,0.4231429100036621
141,0.41151148080825806
142,0.4181644916534424
143,0.41373804211616516
144,0.4150066077709198
145,0.41180622577667236
146,0.41791173815727234
147,0.4118938148021698
148,0.4154589772224426
149,0.4157849848270416
150,0.4128246009349823
151,0.4111424684524536
152,0.4166416823863983
153,0.41172894835472107
154,0.4142514169216156
155,0.414032518863678
156,0.41408398747444153
157,0.41271474957466125
158,0.41267332434654236
159,0.41424694657325745
160,0.41063421964645386
161,0.40949350595474243
162,0.410086452960968
163,0.41082122921943665
164,0.4087219834327698
165,0.40887731313705444
166,0.4093042016029358
167,0.41387784481048584
168,0.4099869430065155
169,0.4109574556350708
170,0.40861833095550537
171,0.41014599800109863
172,0.40998631715774536
173,0.41157591342926025
174,0.409341037273407
175,0.4090310037136078
176,0.40738779306411743
177,0.4074200689792633
178,0.41138750314712524
179,0.4055541753768921
180,0.41147950291633606
181,0.40794864296913147
182,0.41186314821243286
183,0.41153204441070557
184,0.40756744146347046
185,0.4155486226081848
186,0.4111312925815582
187,0.4123198986053467
188,0.4036914110183716
189,0.4106299877166748
190,0.4077562987804413
191,0.4095185101032257
192,0.4089837074279785
193,0.4090414345264435
194,0.4045964777469635
195,0.40923166275024414
196,0.4073486328125
197,0.4097234904766083
198,0.40653669834136963
199,0.41134440898895264
200,0.40763238072395325
201,0.4135408401489258
202,0.40453678369522095
203,0.40825486183166504
204,0.4052601456642151
205,0.4091344177722931
206,0.41149815917015076
207,0.40439295768737793
208,0.40785539150238037
209,0.4116940498352051
210,0.40964773297309875
211,0.4072583317756653
212,0.40593770146369934
213,0.40999555587768555
214,0.40952393412590027
215,0.4063411056995392
216,0.40708163380622864
217,0.41069379448890686
218,0.4073072671890259
219,0.4070582687854767
220,0.4088576138019562
221,0.4048699736595154
222,0.4056323170661926
223,0.4060031473636627
224,0.4073120057582855
225,0.407105028629303
226,0.404532253742218
227,0.4073323607444763
228,0.410197913646698
229,0.4095152020454407
230,0.41085708141326904
231,0.4037908911705017
232,0.40368297696113586
233,0.4062989056110382
234,0.40581950545310974
235,0.4049311578273773
236,0.40484291315078735
237,0.40132591128349304
238,0.39890506863594055
239,0.40362027287483215
240,0.4015459716320038
241,0.4000847339630127
242,0.4023091793060303
243,0.3965860605239868
244,0.4061133861541748
245,0.40106597542762756
246,0.4014279842376709
247,0.4077092409133911
248,0.4057271182537079
249,0.4027869701385498
